sitename,classid,koeppen_code,igbp_land_use,plant_functional_type
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
US-PFa,MF,Dfb,Mixed Forests,Deciduous Broadleaf Trees
