sitename,TA_F,TA_F_DAY,TA_F_NIGHT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,GPP_NT_VUT_REF,wscal,fpar
AU-ASM,11.607,14.487,8.958,189.732,291.48,6.318,94.988,0,1.202,0.3891056000000001,0.3078366219997406,0.2234080927955489
AU-ASM,12.481,14.142,10.953,178.643,305.52,6.303,95.188,0,3.573,0.5460512,0.3004707396030426,0.22424394871157424
AU-ASM,10.762,12.653,9.022,187.14,282.656,7.125,95.383,0,3.409,0.35338660000000005,0.29333585500717163,0.2253343631142845
AU-ASM,10.874,12.531,9.35,170.648,299.231,7.322,95.334,0,3.543,0.3903014,0.2863687574863434,0.2266347099242106
AU-ASM,11.161,12.732,9.716,161.168,305.175,7.29,95.318,0,3.924,0.3671894,0.2795569598674774,0.2281003630618832
AU-ASM,11.052,13.055,9.21,187.067,290.279,7.871,95.343,0,3.562,0.3891056000000001,0.27289703488349915,0.2296866964479683
AU-ASM,12.342,14.321,10.52,172.641,309.389,8.686,95.294,0,3.424,0.383551,0.26636767387390137,0.2313490840027305
AU-ASM,13.614,15.653,11.738,181.038,316.171,10.263,95.281,0,3.477,0.373012,0.25997287034988403,0.2330428996468276
AU-ASM,14.163,16.163,12.324000000000002,148.053,330.342,9.595,95.286,0.619,2.644,0.20273484,0.2566155791282654,0.2347235173007903
AU-ASM,16.005,18.576,13.64,191.436,333.55300000000005,7.9129999999999985,95.155,0.16399999999999998,1.348,0.3286088,0.2511555850505829,0.23634631088514943
AU-ASM,18.169,21.09,15.48,167.282,349.936,9.652,94.879,0,1.646,0.9412134,0.2450151294469833,0.2378666543204357
AU-ASM,18.926,21.38,16.669,126.95,367.508,8.254,94.666,3.047,1.924,1.0247424,0.2532327771186829,0.2392399215272865
AU-ASM,17.535999999999998,19.016,16.174,45.023,383.921,3.0780000000000003,94.701,7.762,2.062,-0.2267473800000001,0.2831286191940308,0.24042148642600145
AU-ASM,12.731,13.457,12.062,91.655,350.2990000000001,4.524,95.326,3.273,3.3560000000000003,0.6506770000000001,0.2912166118621826,0.241366722937232
AU-ASM,13.023,14.576,11.594,182.335,323.293,7.992000000000001,95.692,0.066,4.096,0.3915628,0.2840253710746765,0.24203100498150884
AU-ASM,11.433,12.731,10.238,161.408,307.4,7.228,95.749,0,4.292,0.3671894,0.27675652503967285,0.2424865285601569
AU-ASM,9.595,11.505,7.838999999999999,210.385,271.962,6.582000000000002,95.355,0,3.544,0.4158608000000001,0.2696946561336517,0.2428470450125957
AU-ASM,9.67,11.964,7.56,213.927,268.226,6.862,95.041,0,2.47,0.2157444,0.2627835273742676,0.2431302612664002
AU-ASM,10.486,12.937,8.232000000000001,214.033,272.005,7.308,95.153,0,3.053,0.19693918,0.2560160160064697,0.2433538842492371
AU-ASM,9.225,11.573,7.066,220.017,260.421,7.087999999999999,95.218,0,2.194,0.4458755,0.2494456917047501,0.2435356208887399
AU-ASM,9.995,13.181,7.065,221.928,264.983,7.427,94.976,0,1.3969999999999998,0.6087847999999999,0.24301376938819885,0.24369317811254185
AU-ASM,11.838,15.541,8.431000000000001,219.76,280.066,8.405,94.563,0,1.079,0.5130405600000001,0.23671941459178925,0.24384426284827632
AU-ASM,11.922,15.111,8.988999999999997,220.285,277.119,8.941,94.421,0,2.477,0.46399396,0.2306071370840073,0.2440065820235911
AU-ASM,10.116,12.355,8.057,222.189,266.887,7.858,94.999,0,2.769,0.45676704,0.2246918082237244,0.2441978425660937
AU-ASM,10.696,13.38,8.226,226.857,267.124,8.405,95.255,0,2.516,0.23006688,0.2189362794160843,0.2444357514034304
AU-ASM,10.823,13.794,8.09,228.631,268.013,8.297,95.167,0,2.086,0.23626188,0.2133458107709885,0.2447380154632344
AU-ASM,11.674,14.957,8.654,231.584,271.074,10.028,94.59,0,2.14,0.23164540000000008,0.2079186737537384,0.2451223416731389
AU-ASM,15.911,18.904,13.158,197.573,319.18,12.651,94.436,0,2.191,0.4889040000000001,0.20264029502868647,0.2453913546675003
AU-ASM,14.517,17.081,12.158,230.479,285.632,11.501,94.919,0,2.375,0.5524903999999999,0.1975422203540802,0.2453966373383442
AU-ASM,14.587,17.512,11.897,229.939,292.808,11.287,94.842,0,2.059,0.4944464,0.19260883331298828,0.2452293339998259
AU-ASM,18.293,21.163,15.653,228.281,318.2990000000001,15.795,94.257,0,3.25,1.0491384,0.18782064318656921,0.2449805889661054
AU-ASM,22.425,24.643,20.384,198.465,361.946,17.851,94.212,0,3.628,1.0928194,0.1831563413143158,0.24474154655133265
AU-ASM,20.991,23.637,18.557,187.197,361.661,13.109000000000002,94.545,0,2.019,1.5873043999999998,0.17867398262023926,0.24460335106965744
AU-ASM,17.913,19.58,16.38,184.541,349.199,9.31,94.751,0.154,2.541,0.3296408,0.17510022222995758,0.2446571468352447
AU-ASM,18.721,20.811,16.799,200.86900000000003,347.6880000000001,12.449000000000002,94.666,0,2.652,0.7606685999999999,0.17092950642108914,0.2449940781622417
AU-ASM,22.038,24.276,19.979,147.47899999999996,375.61,14.525,94.426,0,3.067,0.07120732,0.16688546538352966,0.2455567247186615
AU-ASM,22.97300000000001,24.793000000000006,21.153,168.96099999999996,387.929,13.674,94.559,0.213,1.231,0.7978307600000001,0.16398166120052338,0.2462168015371793
AU-ASM,19.301,20.618,17.984,170.58,369.843,8.816,94.756,0.253,1.941,1.47992122,0.16139906644821167,0.24695915597893084
AU-ASM,13.647,14.504,12.789,95.369,358.676,4.704,94.888,4.231,2.944,0.6297339999999999,0.17740356922149658,0.24776863540505184
AU-ASM,12.774,14.58,10.968,227.775,306.632,6.732,94.949,0.163,2.6260000000000003,0.6161217999999999,0.17377063632011416,0.2486300871767512
AU-ASM,12.348,14.666,10.03,247.988,284.393,8.066,95.017,0,2.221,0.45834162,0.16951024532318115,0.2495283586550207
AU-ASM,13.738,15.939,11.537,242.708,299.316,9,95.175,0,2.656,1.0708246,0.16542457044124606,0.2504482972010656
AU-ASM,13.884,16.148,11.621,251.817,287.572,9.904,95.255,0,2.536,0.5392102000000001,0.1614992618560791,0.2513747501760216
AU-ASM,14.095999999999998,16.494,11.697,257.024,281.151,11.207,95.045,0,2.339,0.33849162,0.15773256123065948,0.2522925649410245
AU-ASM,16.326,19.278,13.373,256.769,296.945,13.437,94.768,0,1.644,0.6499759999999999,0.1541396826505661,0.2531865888572099
AU-ASM,21.756,24.807,18.705,244.837,348.046,17.479,94.513,0,1.61,0.97322332,0.15067879855632782,0.2540416692857825
AU-ASM,19.9,22.635,17.165,176.68900000000005,362.831,8.088,94.446,0.318,2.863,1.56099,0.1488545536994934,0.2548426535877352
AU-ASM,18.339,19.708,16.97,113.979,378.5,4.244,93.815,19.2,3.219,1.21407,0.2350869029760361,0.2557034357483348
AU-ASM,15.739,17.61,13.867,285.396,289.833,9.006,94.564,0,2.472,1.78713,0.2281631976366043,0.2567309108858862
AU-ASM,14.909,17.477999999999998,12.341,282.938,300.521,6.862,95.025,0,2.444,1.84116,0.22148852050304413,0.25789942806119165
AU-ASM,15.324000000000002,17.409000000000002,13.24,282.9790000000001,309.5,8.954,95.065,0,3.09,1.82535,0.2150561660528183,0.2591833363350529
AU-ASM,18.566,20.448,16.683,251.021,340.3540000000001,13.18,94.806,0,2.658,2.1774,0.2088366150856018,0.2605569847683892
AU-ASM,22.623,25.43,19.816,270.938,357.396,17.784000000000006,94.446,0,1.989,2.61017,0.20277951657772064,0.2619947224217725
AU-ASM,23.632,26.119,21.146,208.083,396.1880000000001,11.845999999999998,94.336,15.4,2.312,2.27413,0.2687140703201294,0.26347089835611553
AU-ASM,18.105,18.414,17.797,115.417,378.625,3.506,94.763,3.2,1.797,1.86662,0.27516138553619385,0.26495986163222035
AU-ASM,19.238,21.255,17.22,276.47900000000004,345.1040000000001,8.365,94.807,0.2,2.207,2.31184,0.2672652006149292,0.2664359613108888
AU-ASM,20.396,22.966,17.827,239.583,363.521,10.21,94.679,0.4,2.418,2.11452,0.2605333626270294,0.2678735464530399
AU-ASM,21.94,24.352,19.528,215.5,363.458,12.797,94.519,0,1.479,2.30157,0.25213849544525146,0.2692469661192353
AU-ASM,20.714,22.041,19.387,281.875,349.042,11.196,94.851,0,2.8680000000000003,2.32462,0.2441159188747406,0.2705305693703983
AU-ASM,16.182000000000002,17.227,15.138,131.47899999999998,363.1880000000001,8.56,95.06,0.2,3.341,1.55756,0.2374042123556137,0.27169870526733075
AU-ASM,11.887,11.951,11.822,49.146,362.917,1.731,95.154,14.2,2.494,0.664636,0.2962115406990051,0.2727257228708347
AU-ASM,11.156,11.738,10.573,84.81299999999997,360.667,1.957,95.007,0.8,2.958,1.21619,0.2903355956077576,0.2735859712417121
AU-ASM,11.363,12.466,10.26,63.313,354.646,1.5319999999999998,94.843,3.6,2.922,1.07561,0.29765382409095764,0.2742537994408117
AU-ASM,10.443,12.515,8.371,209.333,305.8540000000001,4.408,95.154,0,3.701,2.13666,0.28788578510284424,0.2749278461086492
AU-ASM,12.455,14.577,10.332,302.938,291.271,6.614,95.27,0.2,3.651,1.91867,0.2793073952198029,0.27579061416870176
AU-ASM,13.501,16.128,10.875,314.6670000000001,285.7920000000001,7.4529999999999985,95.228,0,2.992,2.12328,0.2700467109680176,0.27679224910595007
AU-ASM,15.907,18.58,13.234000000000002,305.2290000000001,303.313,9.706,95.117,0,2.819,2.1724900000000003,0.2610590755939484,0.2778828964053744
AU-ASM,17.246,19.599,14.893,267.833,330.9380000000001,10.42,95.125,0,2.911,2.02713,0.2523791790008545,0.279012701551955
AU-ASM,18.036,19.326,16.634,151.792,351.646,10.125,95.084,0,2.318,1.88888,0.24402861297130585,0.2801318100307634
AU-ASM,20.264,23.372,16.885,313.25,328.042,15.081,94.932,0,2.158,2.26039,0.2359161823987961,0.2811903673265906
AU-ASM,19.892,23.192,16.305,319.688,309.2290000000001,17.557000000000002,94.84,0,2.575,2.41234,0.2281260192394257,0.28213851892451114
AU-ASM,20.071,23.697,15.785,323.438,308.313,18.103,94.741,0,2.236,2.29827,0.22063465416431427,0.2829264103095052
AU-ASM,22.073,25.22300000000001,18.349,320.083,322.271,20.614,94.637,0,2.009,2.32223,0.21341313421726227,0.2835041869665532
AU-ASM,19.577,21.269,17.579,314.25,318.5,13.508,94.778,0,3.46,2.32351,0.2065488696098328,0.28382199438064976
AU-ASM,19.073,21.591,16.098,319.75,313.708,14.248,94.775,0,2.8560000000000003,2.36818,0.1999569982290268,0.2838299780367189
AU-ASM,20.62,23.98,16.648,323.646,321.7920000000001,17.930999999999994,94.642,0,2.27,2.23064,0.1936045289039612,0.2835196253398995
AU-ASM,22.707,26.058000000000003,18.747,325.5420000000001,327.0420000000001,22.165,94.69,0,2.205,2.16699,0.1874846518039703,0.2829546656812286
AU-ASM,25.104,28.804,20.73,322.833,347.25,24.901,94.646,0,2.477,2.35006,0.18156950175762177,0.2821936075245912
AU-ASM,27.231,30.678,23.157,282.2290000000001,385.958,25.654,94.575,0,2.859,1.99182,0.1758652776479721,0.2812949593338721
AU-ASM,21.685,23.701,19.302,170.063,374.458,11.305,94.722,1,3.692,1.99114,0.17519821226596832,0.28031722957287336
AU-ASM,18.61,19.452,17.615,147.438,392.9380000000001,3.786,94.656,13.2,2.891,0.9595036,0.2314111143350601,0.2793189267056463
AU-ASM,17.14,17.901,16.241,97.979,386.521,3.282,94.892,1.6,3.595,0.4445308000000001,0.2309667468070984,0.2783585591959969
AU-ASM,17.762999999999995,18.887,16.435,279.47900000000004,356.9380000000001,8.683,94.968,0,3.891,1.9682,0.2230420112609864,0.2774946355078103
AU-ASM,18.715,20.831,16.215,331.521,323,12.702,94.793,0,3.0210000000000004,2.17273,0.21541792154312137,0.276459820803496
AU-ASM,19.64,22.642,16.093,337.167,318.3540000000001,14.514,94.67,0,2.401,2.30179,0.20808762311935425,0.2749995184040262
AU-ASM,23.381,26.592,19.587,314.188,356.25,17.977,94.566,0,2.199,2.38055,0.20099864900112152,0.2731913440109676
AU-ASM,22.942,24.305,21.331,122.896,397.271,13.674,94.659,0,2.359,1.55432,0.19426201283931727,0.2711129133263542
AU-ASM,24.086,26.31900000000001,21.448,195.313,405.625,13.796,94.425,0.2,2.131,2.23407,0.18871769309043884,0.2688418420517782
AU-ASM,20.458,20.938,19.889,69.979,412.458,2.4,93.604,15.4,1.923,0.65756626,0.25431692600250244,0.2664557458889684
AU-ASM,15.874,17.025,14.513,340.083,318.438,7.252999999999999,94.488,0.2,3.337,1.98162,0.2460920959711075,0.2640322405396537
AU-ASM,13.855,16.576,10.64,360.625,278.875,8.683,94.878,0,2.764,2.03321,0.2372691035270691,0.26164894170556274
AU-ASM,14.746,17.027,12.05,358.375,286.4790000000001,9.033,94.884,0,2.615,2.17301,0.22879992425441745,0.2593834650882433
AU-ASM,16.005,18.716,12.802,357.042,291.708,11.223,94.971,0,2.655,2.01747,0.22066380083560944,0.25731342638980564
AU-ASM,17.395,20.202,14.077,358.6880000000001,298.646,12.661,95.026,0,2.824,1.79364,0.21285627782344813,0.2555164413117845
AU-ASM,19.386,22.596,15.592,353.896,310.188,15.413,94.873,0,2.446,1.7762099999999998,0.20535580813884727,0.25407012555590885
AU-ASM,22.462,25.838,18.472,344.7290000000001,329.542,20.099,94.626,0,2.124,1.94975,0.19813229143619532,0.2527089884288449
AU-ASM,24.524,28.361,19.99,346.3540000000001,343.708,23.531,94.522,0,2.093,1.79157,0.19118161499500275,0.25114482922215103
AU-ASM,26.773000000000003,30.198,22.725,302.813,357.0630000000001,28.066,94.573,0,2.373,1.42497,0.18450576066970825,0.2494211986153625
AU-ASM,26.418000000000006,28.73,23.685,347.458,355.146,24.582,94.609,0,2.974,1.50863,0.17817674577236176,0.2475816472876297
AU-ASM,24.593000000000004,27.575,21.06900000000001,257.146,375.083,19.196,94.52,0.4,3.0210000000000004,1.4820799999999998,0.17403167486190796,0.24566972591822503
AU-ASM,22.759,24.882,20.249,250.896,380.958,12.863,94.689,0.8,2.515,1.84643,0.17198075354099274,0.2437289851864213
AU-ASM,23.412,25.001,21.534,249.896,360.729,16.166,94.646,0,2.597,1.94489,0.16628167033195496,0.2418029757714907
AU-ASM,25.564,28.199,22.176,329.542,357.3540000000001,24.212,94.159,0,2.347,1.5167,0.1608007252216339,0.2399352483525545
AU-ASM,23.033,23.864,21.965,126.729,378.458,13.358,93.823,4.6,2.258,1.14824,0.17707723379135132,0.2381693536091981
AU-ASM,17.419,17.555999999999994,17.244,133.083,384.021,6.164,94.616,1.8,3.629,1.3025,0.17948536574840546,0.23654884222053604
AU-ASM,16.772000000000002,18.007,15.185,331.917,339.0630000000001,10.559,94.861,0,3.946,1.02227,0.1733664870262146,0.2351172648658409
AU-ASM,16.448,18.07,14.363,334.25,297.938,13.205,94.891,0,3.506,1.09407,0.16752603650093079,0.2339181722243849
AU-ASM,17.894000000000005,19.971,15.222,350.958,306.625,14.791,94.897,0,3.125,0.987903,0.1619519740343094,0.23286222020256525
AU-ASM,19.576,22.206,16.194000000000006,368.646,305.083,17.542,94.899,0,3.182,0.816584,0.1566281616687775,0.23183451495947704
AU-ASM,20.798,23.936,16.762,369.958,313.438,18.652,94.751,0,2.894,0.760901,0.1515418440103531,0.2308402825537366
AU-ASM,22.289,25.236,18.499,372.667,316.7290000000001,22.124,94.482,0,2.355,0.876081,0.14668433368206024,0.22988474904370296
AU-ASM,24.382,27.441,20.449,368.583,331.396,25.737,94.305,0,2.131,0.79652,0.14203186333179474,0.2289731404878217
AU-ASM,26.523000000000003,28.928,23.43,307.8540000000001,353.542,30.528,94.169,0,2.052,0.866975,0.13758155703544614,0.22811068294453837
AU-ASM,28.77,31.28,25.543000000000006,243.458,376.979,35.026,93.994,0,2.042,0.694371,0.1333041936159134,0.2273026024722337
AU-ASM,27.19,28.478,25.533,332.021,371.375,24.733,94.592,0,3.2030000000000003,0.747904,0.12929117679595947,0.22655412512948783
AU-ASM,26.685,29.528,23.03,356.6040000000001,354.521,26.463,94.605,0,2.387,0.704842,0.12546075880527496,0.2258704769746768
AU-ASM,28.03,30.903,24.335,355.6040000000001,365.896,30.476,93.907,0,2.18,0.4342672000000001,0.12179765105247498,0.2252568840662461
AU-ASM,23.587,25.687,20.888,123.417,389.646,15.28,93.615,6.2,2.565,0.352344,0.14728526771068573,0.22471857246264132
AU-ASM,23.155,24.733,21.126,272.125,372.729,11.008,93.937,0,2.136,0.8432790000000001,0.14250735938549042,0.2242607682223081
AU-ASM,23.172,25.986,19.555,269.54200000000003,388.292,10.871,94.277,18.2,2.702,0.486951,0.2227722406387329,0.22396130944307224
AU-ASM,24.504,26.663,21.729,291.7920000000001,405.354,12.668,94.248,2.4,1.957,0.6442100000000001,0.2252320647239685,0.22386122640149736
AU-ASM,22.82,24.854,20.205,321.9170000000001,386.979,10.993,94.379,2.6,3.639,0.7868539999999999,0.2285277247428894,0.22391053342400727
AU-ASM,22.032,23.86,19.682,315.25,370.208,12.074000000000002,94.484,0,2.5860000000000003,1.09327,0.21954990923404696,0.2240592448370604
AU-ASM,21.804,24.611,18.195,384.521,316.1040000000001,18.938,94.649,0,2.805,1.26539,0.21098537743091583,0.22425737496711504
AU-ASM,22.996,26.017,19.112,382.5630000000001,325.813,20.959,94.613,0,2.997,1.15741,0.2028070092201233,0.22445493814062964
AU-ASM,25.002,27.847,21.344,368.875,342.9790000000001,23.669,94.568,0,3.076,1.09204,0.1949914693832397,0.22460194868407127
AU-ASM,26.889,29.624,23.371,337.5680000000001,356.833,28.38,94.422,0,2.6630000000000003,0.829182,0.18752528727054604,0.22464842092387063
AU-ASM,27.663,30.849,23.567,373.146,357.083,29.98,94.29,0,2.678,0.652968,0.18040858209133148,0.22477082385999256
AU-ASM,28.347,31.19400000000001,24.687,372.646,356.8540000000001,31.566,94.349,0,2.719,0.6540050000000001,0.17365127801895142,0.2251460627770176
AU-ASM,28.977,31.71,25.464,373.583,364.021,31.899,94.349,0,2.715,0.398685,0.16723428666591644,0.2257248064283501
AU-ASM,29.731,31.813,27.054,355.3540000000001,380.167,31.231,94.233,0,3.0780000000000003,1.0018,0.1611545979976654,0.2264577235674602
AU-ASM,26.726,29.431,23.249,294.521,399.646,18.818,93.864,0.8,3.312,0.55376,0.159184068441391,0.2272954829476269
AU-ASM,25.991,28.328000000000007,22.72,296.6040000000001,377.292,17.272000000000002,94.116,0,2.927,0.225682,0.15361210703849792,0.22818875332231
AU-ASM,23.108,24.662,20.932,363.1880000000001,349.146,16.498,94.481,0,4.1080000000000005,-0.0548562,0.1483924239873886,0.2290882034449133
AU-ASM,21.232,23.068,18.661,389.979,312.563,18.717,94.482,0,3.318,-0.0400185,0.14346688985824585,0.2299445020688415
AU-ASM,21.492,23.763,18.312,367.397,305.448,20.588,94.164,0,2.306,0.3940548,0.1388057917356491,0.2307083179474985
AU-ASM,23.163,25.513,19.875,346.786,329.585,23.987,93.959,0,1.648,1.054973,0.134389266371727,0.2313303198343331
AU-ASM,24.63,27.29,20.906,359.611,333.102,26.266,93.924,0,1.341,0.4922266,0.13020078837871552,0.23176117648264305
AU-ASM,28.367,30.206,25.792,336.996,379.036,30.648000000000003,93.561,0,2.529,0.9788398,0.126202791929245,0.2319515566458905
AU-ASM,28.34800000000001,29.855,26.238000000000003,201.271,416.458,26.008000000000006,93.705,0,2.441,0.548234,0.12243974953889848,0.2319783293061047
AU-ASM,27.377,29.994,23.714,253.521,409.792,21.353,93.688,1.4,2.145,0.436317,0.1254141479730606,0.23195709219808625
AU-ASM,27.916,30.376,24.472,289.208,404.104,19.314,93.086,5.4,2.8760000000000003,1.5495958,0.14685949683189392,0.2318966072043973
AU-ASM,29.999,32.738,26.164,343.0780000000001,397.99,27.708,92.846,0.2,2.895,1.4277216,0.14282506704330444,0.2318056362075912
AU-ASM,30.175,32.471,26.96,353.4380000000001,421.083,26.204,93.328,12.2,2.694,1.2979683999999998,0.1949460059404373,0.2316929410902457
AU-ASM,28.734,30.849,25.773000000000003,227.854,423.604,18.536,93.686,3,2.677,2.13921,0.2013964802026749,0.23156728373491656
AU-ASM,21.537,21.812,21.153,86.896,411.375,4.688,94.388,30.8,2.795,1.06443,0.33724305033683777,0.23143742602416564
AU-ASM,24.175,26.174,21.377,293.1040000000001,379.479,14.167,94.125,0,1.833,2.31544,0.3227854371070862,0.2313121298405549
AU-ASM,25.978,28.641,22.249,316.4790000000001,368.229,19.712,94.069,0,1.871,2.14778,0.3088797926902771,0.23120015706664665
AU-ASM,27.56900000000001,30.397,23.609,374.229,362.021,27.095,94.193,0,2.235,2.34674,0.2955533862113953,0.2311102695849963
AU-ASM,28.94,31.725,25.042,379.167,365.4380000000001,31.408,93.975,0,2.0340000000000003,2.3730900000000004,0.28281286358833313,0.2310512292781816
AU-ASM,30.85,33.434,27.234,374.271,376.417,36.19,93.706,0,1.761,2.48612,0.2706241011619568,0.2310317980287559
AU-ASM,30.359,32.452,27.429,370.729,384.396,31.99,93.816,0,2.532,2.90435,0.2590886056423187,0.2309961815167632
AU-ASM,29.653,31.656,26.85,334.083,413.271,28.686,93.661,0,2.68,2.36023,0.2481673210859299,0.23089373036278224
AU-ASM,26.296,27.83,24.149,316.9170000000001,423.104,13.741,93.608,20.4,2.036,0.93597426,0.3330015540122986,0.2307409238601635
AU-ASM,24.06900000000001,24.652,23.252,207.063,413.167,7.841,93.804,8.4,2.095,2.5491673999999995,0.3579171299934387,0.2305542413022979
AU-ASM,25.225,26.915,22.858,354.042,373.625,19.958,94.069,0,2.712,2.20077,0.3424256145954132,0.2303501619825393
AU-ASM,23.472,26.256,19.575,394.917,324.063,22.478,94.083,0,2.833,2.32433,0.3276754915714264,0.2301451651942524
AU-ASM,25.252,28.102,21.261,392.667,331.146,26.961,94.104,0,2.988,2.82832,0.3135197162628174,0.2299557302308017
AU-ASM,27.281,29.888,23.633000000000006,390.708,340.958,30.636,94.222,0,3.459,2.87163,0.299951434135437,0.22979833638555183
AU-ASM,28.305,30.34800000000001,25.44400000000001,363.271,372.6880000000001,28.675,94.13,0,3.445,2.72045,0.2870179712772369,0.2296894629518609
AU-ASM,29.309,31.371,26.423,339.396,382.333,29.372,93.861,0,2.932,2.4014900000000003,0.274673193693161,0.22964558922311265
AU-ASM,30.71,32.985,27.524,287.875,394.354,34.581,93.654,0,3.122,2.00023,0.26287204027175903,0.2296831944926605
AU-ASM,29.019,30.42,27.059,386.667,355.146,32.477,93.824,0,3.755,1.92445,0.2517675757408142,0.2298187580538689
AU-ASM,27.291,29.586,24.076,384.042,346.8130000000001,30.404,93.932,0,2.542,2.50695,0.2412516176700592,0.2297911440941184
AU-ASM,30.177,32.722,26.613000000000003,338.833,394.5630000000001,31.354,93.978,0,3.054,1.94889,0.2311553359031677,0.22947209984804184
